CountryName, Country Code, 1990.0, 2000.0, 2007.0, 2008.0, 2009.0, 2010.0, 2011.0, 2012.0, 2013.0, 2014.0, 2015.0, Change 1990-2015, Change 2007-2015
Bermuda, BMU, , , , , , , , , , , , , 
Bhutan, BTN, 87.07336840707903, 79.937553022523, 57.746821202630535, 56.06845552883266, 54.47349641330275, 52.89444970429275, 51.72718174415208, 50.426373679718125, 49.10356519058872, 47.90966197678713, 46.90335619840665, -40.17001220867238, -10.843465004223887
Bolivia, BOL, 84.14547185181226, 76.61654896482668, 70.93571345677518, 70.17319883387795, 69.35285365175588, 68.4556069805953, 67.54707432942854, 66.5496611426981, 65.52392329952484, 64.55646168350134, 63.69471812444193, -20.450753727370333, -7.240995332333249
Bosnia and Herzegovina, BIH, 44.10043940009346, 43.14897105301098, 39.84663698162236, 39.59814918564241, 39.39908189232757, 39.19035495689381, 39.49480176378219, 39.638518797343515, 39.75876970943513, 40.08981767847943, 40.73018063202743, -3.37025876806603, 0.8835436504050662
Botswana, BWA, 89.99657133887152, 69.78543382531228, 60.46861336197294, 59.392614467970674, 58.43854662392619, 57.59686504116096, 56.94339404417414, 56.40377688345516, 55.96732619558278, 55.600515879413194, 55.270268137231696, -34.72630320163982, -5.198345224741246
Brazil, BRA, 64.9898331350147, 53.214045400823295, 48.93349915206541, 48.3234673869526, 47.73305202702417, 47.183668565733726, 46.504259005817076, 45.99789890181947, 45.578531461501015, 45.142888567192585, 44.65985466665504, -20.329978468359663, -4.273644485410365
British Virgin Islands, VGB, , , , , , , , , , , , , 
Brunei Darussalam, BRN, 59.13575582655659, 49.1178447533078, 42.81698735673831, 41.929159538266, 41.12225515609562, 40.42989252686829, 39.56485887787118, 39.00583772962708, 38.64101155962252, 38.318023356000054, 37.983788401468566, -21.151967425088024, -4.833198955269744
Bulgaria, BGR, 50.328883104459244, 47.61287720890703, 45.15376471984654, 45.48987016214925, 46.00580026677226, 46.67550548873001, 47.70587745785204, 48.73792732780664, 49.77889150943396, 50.84738578025666, 51.909880799904506, 1.5809976954452623, 6.756116080057964
Burkina Faso, BFA, 102.16785260960985, 98.15605410806215, 96.279118665049, 96.07050161565758, 95.72839310832313, 95.23231510802239, 95.0174145490851, 94.54328716078396, 93.868973379966, 93.06758090548104, 92.17971533459871, -9.988137275011141, -4.099403330450286
Burundi, BDI, 103.26111281305879, 107.07350188512272, 89.74256351676915, 88.66368387769126, 87.81145409507617, 87.16187491901654, 87.68248677184775, 88.12448588746578, 88.56445601932136, 89.07516975820894, 89.65469504296908, -13.606417770089706, -0.08786847380007146
Cabo Verde, CPV, 101.23718149063268, 94.54547066987703, 69.52974743738773, 66.21570554001966, 63.09416890080429, 60.21635361498727, 58.287274273311105, 56.35184237142108, 54.57736821896769, 53.13370660293868, 52.048187843786785, -49.188993646845894, -17.48155959360094
Cambodia, KHM, 89.3203063301535, 80.75731651981812, 63.82184709738192, 61.891915977276945, 60.2084041486917, 58.87998109844494, 58.016366109514685, 57.11222484118507, 56.33104613469928, 55.80955703435079, 55.56991958506963, -33.75038674508387, -8.251927512312292
Cameroon, CMR, 99.23170155813703, 94.80433723870395, 89.82785535547463, 89.06519354181778, 88.2675791007601, 87.46946891225792, 87.00646856739885, 86.46617835937394, 85.84479218438584, 85.11251798958808, 84.25798920065766, -14.973712357479371, -5.569866154816964
Canada, CAN, 46.91076129388041, 46.44684924646722, 43.99535262826245, 43.89356858529963, 43.937933279388204, 44.14449753744007, 44.61273578831689, 45.13154665820721, 45.74648919911752, 46.47260700177447, 47.29240450450062, 0.38164321062020434, 3.2970518762381644
Cayman Islands, CYM, , , , , , , , , , , , , 
Central African Republic, CAF, 89.34661370501874, 85.37948821790715, 82.83738144363988, 81.988615733383, 81.01698404358196, 79.94946000664744, 79.07667024880372, 78.17663149547259, 77.23908029543121, 76.23280568456477, 75.15610361655683, -14.190510088461906, -7.681277827083051
Chad, TCD, 102.77602691145819, 107.03774701571149, 107.21339559760843, 106.70155439856886, 105.95183885330775, 105.01565745004584, 104.5413677589832, 103.79000284317928, 102.84969376084399, 101.8008430837104, 100.68666069740308, -2.0893662140551044, -6.526734900205341
Channel Islands, CHI, 44.342517059155504, 45.9920292131302, 45.49477108993725, 45.4398626698169, 45.30056246679247, 45.18104075691412, 45.42447829356917, 45.71531791907514, 46.08211476606211, 46.51468141553127, 47.009376010345946, 2.6668589511904415, 1.5146049204086935
Chile, CHL, 55.740306763749345, 52.25987739428069, 47.305806341467736, 46.83995243165844, 46.42471349230185, 46.05697914331107, 45.794750803971624, 45.562993506252155, 45.38092712488453, 45.26989594304306, 45.24316588447076, -10.497140879278582, -2.0626404569969736
China, CHN, 51.938678227525436, 46.44688910560153, 36.07978767098651, 35.285832981913885, 34.75640344105456, 34.518758712073286, 34.49331160507848, 34.73728649167196, 35.21478298166808, 35.84650546746413, 36.57994248034361, -15.358735747181825, 0.5001548093570989
Colombia, COL, 68.12019825211041, 56.92254017629297, 50.04231987863703, 49.111362343951924, 48.285014368206866, 47.61301301099216, 47.007203366098715, 46.5517677407488, 46.20619121122911, 45.90394030513825, 45.61504717580285, -22.505151076307563, -4.4272727028341805
Comoros, COM, 98.33077742584285, 88.55704778856118, 80.88744046126848, 80.13958222790129, 79.3885196819734, 78.62173694073255, 78.08698247665005, 77.49877217642917, 76.8836168455433, 76.26505996515863, 75.6458008465137, -22.68497657932916, -5.241639614754789
Congo, Dem. Rep., ZAR, 94.49184078501045, 97.93938750289244, 98.4358539299468, 98.23635257784676, 97.93853122733299, 97.58179016613765, 97.5479722205918, 97.37186666451767, 97.05183779919024, 96.56541343719651, 95.91275718983447, 1.4209164048240126, -2.5230967401123365
Congo, Rep., COG, 90.11068235264126, 82.85547433922784, 84.02142884028314, 84.13425068063603, 84.19510166479245, 84.16292625924534, 84.84945431503527, 85.40006116289965, 85.81046996665899, 86.07687166824589, 86.19048827990412, -3.9201940727371465, 2.1690594396209804
Costa Rica, CRI, 66.19922150330065, 57.33462018966969, 49.24855933595729, 48.50126072521622, 47.808393763955024, 47.13840279122104, 46.746230855232625, 46.305786345017935, 45.88035935463954, 45.55770534575724, 45.36935187072125, -20.829869632579395, -3.8792074652360355
["Cote dIvoire", CIV, 90.3117218568531, 86.15447240965203, 88.45218841130519, 88.23108109573957, 87.8626966900988, 87.37669369328451, 86.74231280472033, 86.01977204411025, 85.22006183684591, 84.36521160001638, 83.49039142041573, -6.821330436437364, -4.961796990889454
Croatia, HRV, 45.698111746770635, 49.003752026245664, 48.866104067340096, 48.98542602968415, 49.144011481425856, 49.302572369543874, 49.738345715271166, 49.99688938549371, 50.19799631959783, 50.544492683562716, 51.12070470461303, 5.422592957842397, 2.2546006372729366
Cuba, CUB, 47.09767908016706, 46.33770920032551, 43.250598091818915, 43.17376158585996, 43.14928782942878, 43.14355136898082, 43.08084829796315, 43.05904571732137, 43.09180161471707, 43.2084985404303, 43.42712073149385, -3.670558348673211, 0.17652263967493553
Curacao, CUW, 53.27366834276799, 54.26101987899741, 49.266907749536315, 48.993974057808195, 48.9939015109235, 49.34668420894053, 48.973302912678896, 49.16437818752452, 49.735712408375434, 50.42307061468253, 51.097088770973755, -2.1765795717942353, 1.8301810214374399
Cyprus, CYP, 54.79148073513793, 48.43109023532467, 43.11447380820959, 42.51989238987893, 41.97446640089781, 41.51567566735863, 41.4302306288369, 41.36148789048613, 41.36144584280571, 41.45541178302596, 41.63596651688316, -13.155514218254773, -1.47850729132643
Czech Republic, CZE, 51.9905399325134, 43.22019589274095, 40.580677921680824, 40.855050732142026, 41.35830407976317, 42.121056783511456, 43.396350145376125, 44.79179638639857, 46.31009339585792, 47.90969388550945, 49.516790637900975, -2.473749294612425, 8.936112716220151
Denmark, DNK, 48.47588747236802, 50.006615936062246, 51.88794844511586, 52.2336579305934, 52.59458880008487, 52.9628597196936, 53.47227808860917, 53.96183315614803, 54.53552902166111, 55.19954370837598, 55.86142943797905, 7.385541965611026, 3.9734809928631876
Djibouti, DJI, 90.17383265778433, 80.13566978542634, 65.74199448016738, 63.98515778962868, 62.41409904503884, 61.09493098995195, 60.33285463417607, 59.79922748099611, 59.41033843771031, 59.01755379388448, 58.533867814193506, -31.639964843590825, -7.208126665973872
Dominica, DMA, , , , , , , , , , , , , 
Dominican Republic, DOM, 74.276374125573, 67.1711110603504, 62.2124006176961, 61.37528073028474, 60.62627846288616, 60.016253851074694, 59.3906773572069, 58.90448770970858, 58.51284741820555, 58.14265104521984, 57.757324961876975, -16.519049163696025, -4.4550756558191225
Ecuador, ECU, 73.79099502085627, 65.92965823756279, 60.284128310537014, 59.63879617435276, 58.99345446926571, 58.315459094618305, 57.738337742761026, 57.09823098722878, 56.46815225693395, 55.94780295616935, 55.57777234484179, -18.21322267601448, -4.706355965695224
Egypt, Arab Rep., EGY, 84.09096139200648, 70.67385082153092, 59.60583150627021, 58.7719965197914, 58.32359340185403, 58.36469623465472, 58.59662160160612, 59.472888637769415, 60.66742867663698, 61.6900407827538, 62.28639809334052, -21.804563298665954, 2.6805665870703095
El Salvador, SLV, 79.4004252666456, 71.26836169763209, 64.9446126411686, 63.63925009702472, 62.30259916268729, 60.93192935025227, 59.47247107208171, 57.970628788470044, 56.53122967738287, 55.294848122565774, 54.32195105240528, -25.078474214240316, -10.622661588763322
Equatorial Guinea, GNQ, 73.62555959934298, 87.45401004187646, 78.28781062553556, 77.38048156333605, 76.45613019458321, 75.50861153326477, 75.0244734707577, 74.42278299526143, 73.80464361720685, 73.26839255749158, 72.85137473562776, -0.7741848637152202, -5.4364358899077985
Eritrea, ERI, , , , , , , , , , , , , 
Estonia, EST, 51.16860896949893, 48.37360811953285, 47.23540994696723, 47.49148975129997, 47.901474010861136, 48.49356776017532, 49.41553610281612, 50.33694353737863, 51.28905918193526, 52.32812264621018, 53.486141186407565, 2.3175322169086314, 6.250731239440334
Ethiopia, ETH, 97.79894821889921, 98.37085869174467, 95.55550785042342, 94.41177244186551, 92.99969763370545, 91.36440760884614, 89.50437580937532, 87.56917348960324, 85.58038752112151, 83.56816614499442, 81.56767847151531, -16.231269747383905, -13.987829378908117
Faroe Islands, FRO, , , , , , , , , , , , , 
Fiji, FJI, 70.56371097435081, 62.49874804193759, 52.651512380673715, 52.1925351825413, 51.65640021363718, 51.12382652828107, 51.512721746193954, 51.8481653838337, 52.176738478555805, 52.516973094247554, 52.848307291666664, -17.715403682684148, 0.1967949109929492
Finland, FIN, 48.598331646622825, 49.412419437151165, 50.067929963469915, 50.01024837776368, 50.156277114353564, 50.69190677549415, 51.66576219738748, 53.04586708851098, 54.75885208687937, 56.57147214702406, 58.266686529348554, 9.66835488272573, 8.19875656587864
France, FRA, 51.24421669208306, 53.59342434284579, 54.146380988648914, 54.23274377881907, 54.48515654757389, 54.99182632929227, 55.761585908842534, 56.776012992728276, 57.96207340312351, 59.1737301828575, 60.26679873424311, 9.022582042160053, 6.120417745594196
French Polynesia, PYF, 63.827063632985094, 56.36520604458972, 46.71531612757804, 45.55839179618935, 44.556763469205464, 43.90279254034206, 42.65129531222844, 42.28434521396572, 42.404503169506874, 42.46483965252106, 42.22968894611887, -21.597374686866225, -4.485627181459172
Gabon, GAB, 90.6967476565144, 87.11387900896563, 79.19437880860589, 78.19723153266878, 77.21416605437177, 76.2472410218192, 75.66345810098795, 75.03563656561141, 74.39376711865553, 73.75243099775663, 73.105815471335, -17.590932185179398, -6.088563337270884
Gambia, The, GMB, 95.52628099314558, 94.54778034072613, 95.70086410695362, 95.87269100299719, 95.83932299228425, 95.6176159636727, 95.68608760736113, 95.54567725962413, 95.2276427780398, 94.75892509936416, 94.16772401578758, -1.358556977357992, -1.5331400911660324
Georgia, GEO, 51.43088339220386, 52.48541599152104, 47.564658951032904, 46.58020738007702, 45.84399605216654, 45.44624694223902, 45.544279264729084, 45.61183045681762, 45.62923321734932, 45.62080685726699, 45.67302799939339, -5.75785539281047, -1.8916309516395131
Germany, DEU, 44.5073228563848, 46.16822432565164, 50.67015736723839, 51.176805384679156, 51.55848529943532, 51.805758113151036, 51.82776316852845, 51.73201764295623, 51.62005203164431, 51.62432232216736, 51.806058686726395, 7.298735830341592, 1.1359013194880063
Ghana, GHA, 87.2040835052561, 80.01571516178421, 76.2852965121429, 75.55067103028617, 74.8608176362429, 74.31059006120579, 73.94147846994315, 73.7513935377937, 73.63947547728002, 73.43398486924887, 73.0441437270748, -14.159939778181297, -3.2411527850681097
Gibraltar, GIB, , , , , , , , , , , , , 
Greece, GRC, 49.00279921138108, 47.20544421936537, 50.11153265900163, 50.18347510677916, 50.352373877198296, 50.68187521034658, 51.423716319507086, 52.45621977967372, 53.73063350242676, 55.05596080871457, 56.247281592318174, 7.244482380937093, 6.135748933316542
Greenland, GRL, , , , , , , , , , , , , 
Grenada, GRD, 88.00718553520521, 74.82409207425121, 56.68648182601987, 55.44786946052258, 54.35776761532656, 53.27183541986968, 52.6514601191341, 51.96738081173369, 51.33180908831094, 50.88817002922732, 50.699715035408964, -37.307470499796246, -5.986766790610908
Guam, GUM, 51.15029075828835, 55.86104477312408, 55.0708598180269, 54.365949978060556, 53.73529240729613, 53.29884814337634, 52.783397445030154, 52.4467208509682, 52.24980175927121, 52.111307821508014, 51.9788516934748, 0.8285609351864522, -3.0920081245520947
Guatemala, GTM, 94.90923152292952, 88.3335197012356, 81.47570891923561, 80.0243338779572, 78.57955634142381, 77.19808270548725, 75.78468254629229, 74.49642872227417, 73.27932607135655, 72.06971837197736, 70.85067193359373, -24.058559589335786, -10.625036985641884
Guinea, GIN, 89.61708177180519, 91.02818302149727, 88.81185377056632, 88.20314994425573, 87.50089675505902, 86.74105962656895, 86.31387876802205, 85.77907678937162, 85.17241544970624, 84.51256728407208, 83.8080392136568, -5.809042558148391, -5.003814556909518
Guinea-Bissau, GNB, 94.09879447221405, 89.0795800004312, 82.93580355153753, 82.1710102584686, 81.38212499531447, 80.61026569954875, 80.30529449347253, 79.9090916721928, 79.46076123380053, 78.97441096919835, 78.44823832768121, -15.650556144532842, -4.487565223856322
Guyana, GUY, 64.6769137910931, 66.76994978148768, 66.75045509640888, 64.77449935244002, 63.0655716696677, 61.68058425992098, 59.050891538277014, 56.90278320847892, 54.992749668032545, 53.061764263888186, 51.08812760115578, -13.588786189937316, -15.662327495253102
Haiti, HTI, 89.18036788172105, 79.88447182777789, 70.89231680359688, 69.86559881766026, 68.78702994052597, 67.61743475828138, 66.61126583563231, 65.48233865885814, 64.31454070999956, 63.22449002908297, 62.2645050925679, -26.915862789153152, -8.627811711028983
Honduras, HND, 95.540701996178, 86.46540727220705, 73.75431296317315, 71.64590411386772, 69.52802353108662, 67.41133677412792, 65.34245136970135, 63.26496974710819, 61.25054621183219, 59.40097101957055, 57.76867708381567, -37.77202491236233, -15.985635879357481
Hong Kong SAR, China, HKG, 43.23238476124668, 39.29785936914476, 33.796901369869374, 33.18043366617914, 33.00790955279028, 33.2864516395911, 33.428630513110406, 33.99602166005889, 34.87204747496071, 35.90210589430837, 37.02607447314725, -6.206310288099431, 3.2291731032778728
Hungary, HUN, 51.28729978545004, 46.9841039068719, 45.4608944507393, 45.49306775765582, 45.56604264102593, 45.69834593402706, 46.043214567696886, 46.36050700262259, 46.72657692684748, 47.22401323490813, 47.877814330741046, -3.4094854547089923, 2.4169198800017426
Iceland, ISL, 55.26620440891532, 53.51712842909786, 50.12069787947557, 49.77233156074383, 49.534259181009794, 49.399893836404715, 49.72051832001239, 50.02853534172241, 50.42069513424612, 50.94912050164834, 51.59234209465156, -3.673862314263758, 1.471644215175992
India, IND, 71.71126199169265, 64.30950534590151, 58.695402463262994, 57.92277682851563, 57.114818777340574, 56.268532042014805, 55.532669202078175, 54.73407544499116, 53.91608485984531, 53.14193950535147, 52.44887197356901, -19.26239001812364, -6.246530489693981
Indonesia, IDN, 67.27572483476139, 54.78780565782749, 51.91381086658177, 51.51985684252688, 51.26603970621532, 51.101521216349695, 50.56344408760703, 50.184232187849965, 49.85606901830922, 49.4575863428369, 48.95607776211, -18.319647072651392, -2.957733104471771
Iran, Islamic Rep., IRN, 95.02763046717546, 64.35827004110725, 41.686362817328856, 40.68749342806757, 40.03555485115643, 39.64796244447271, 39.47452330207414, 39.45031395420058, 39.57647345299805, 39.83739069226392, 40.194619071534824, -54.83301139564063, -1.4917437457940323
Iraq, IRQ, 98.82169532090703, 86.6806336138284, 82.61453604238237, 82.63393850747981, 82.54400910788239, 82.27471769498405, 81.7091590197005, 80.87828230507367, 79.97741955876111, 79.2289848863148, 78.69586061805343, -20.125834702853595, -3.9186754243289386
Ireland, IRL, 62.78801400339754, 46.90156194926512, 44.94343704663392, 45.46691684765475, 46.09557629536762, 46.75717886935804, 48.13599862764962, 49.547045279822534, 50.94947980252422, 52.32497835817745, 53.657165315692815, -9.130848687704727, 8.713728269058898
Isle of Man, IMY, , , , , , , , , , , , , 
Israel, ISR, 67.04418892339304, 61.57609814085975, 60.33561931226803, 60.217071684907594, 60.24296320145087, 60.44418263563601, 61.05035908560195, 61.78787412103709, 62.6058415838388, 63.41261601008835, 64.12940849056919, -2.9147804328238465, 3.793789178301161
Italy, ITA, 45.50944200126804, 47.96258207961947, 51.40973956563942, 51.7325698841081, 52.10106263665557, 52.58653163371439, 53.31053654899789, 54.093076024796936, 54.9269893650609, 55.76291610958024, 56.54415146775062, 11.034709466482582, 5.134411902111204
Jamaica, JAM, 73.99754801679114, 67.7616728820104, 59.623041269654756, 58.23968218622523, 56.72505356873573, 55.09501127408713, 53.76245123444485, 52.27021464440558, 50.764019708898324, 49.49741729860424, 48.6265108326318, -25.37103718415934, -10.996530437022955
Japan, JPN, 43.395263739300944, 46.637692496147324, 52.75892456313645, 53.960405163412354, 55.310652231473966, 56.818686998165965, 58.2449694465687, 59.79003013552657, 61.40089713456056, 62.98493195959395, 64.46694702469611, 21.071683285395167, 11.708022461559658
Jordan, JOR, 98.05106999789473, 73.87553840599003, 68.89177441192072, 68.55213994065093, 68.2262446111144, 67.8302764447619, 67.32808786915662, 66.83974518148318, 66.29880315087675, 65.62758999590179, 64.77538657808692, -33.275683419807805, -4.116387833833798
Kazakhstan, KAZ, 59.544717852856785, 52.58750165826718, 46.27202743879399, 45.534187720717725, 45.02262117223488, 44.8835881703002, 45.620607506876624, 46.55681395961223, 47.68693995172835, 48.94889824128168, 50.270041323110405, -9.27467652974638, 3.998013884316414
Kenya, KEN, 106.93201353314737, 89.0599928455477, 83.33009741946327, 83.08593512320219, 82.89358985017113, 82.71456516645074, 82.47065631137934, 82.19621347053538, 81.8627225522669, 81.42813219287804, 80.86946227881145, -26.062551254335915, -2.460635140651817
Kiribati, KIR, 77.64775152719511, 76.31600935828877, 65.737394596455, 66.22536685860958, 66.31001008781358, 65.57464311638034, 65.87476425186617, 65.09755342211211, 63.84494626252868, 63.02888091970308, 63.00039146887823, -14.647360058316885, -2.737003127576777
Korea, Dem. People’s Rep., PRK, 45.202174701312195, 46.926764011366004, 47.098824134023246, 46.673192108873366, 46.2344216680193, 45.86540544714474, 45.548379845775685, 45.38621261897701, 45.24405268846451, 44.913561200263715, 44.31443846757725, -0.8877362337349481, -2.784385666445999
Korea, Rep., KOR, 44.11559817411526, 39.46340715637704, 38.58135680440817, 38.471955415766665, 38.110917510480604, 37.6063889886295, 37.40988344264599, 37.145142404901854, 36.955855962287856, 36.96564974345537, 37.21113600350448, -6.904462170610785, -1.3702208009036951
Kosovo, KSV, , , , , , , , , , , , , 
Kuwait, KWT, 57.07353991320959, 42.12883503370042, 37.13618482820912, 36.16619252691322, 35.18229538101208, 34.10330362974099, 33.87662133962547, 33.343978762174494, 32.75011562154152, 32.32099693411593, 32.090311536587116, -24.983228376622478, -5.0458732916220015
Kyrgyz Republic, KGZ, 74.13287502780803, 67.92374047792985, 55.00165934475888, 53.818746238545, 53.00216260185246, 52.573649363746675, 52.63452741033351, 53.05278564199093, 53.72529035819691, 54.516022349019536, 55.348221762259584, -18.784653265548442, 0.3465624175007065
Lao PDR, LAO, 91.36047679756375, 88.25568682113402, 74.62829664296103, 72.45705646167781, 70.40732791447996, 68.51838642322811, 67.24417999271859, 65.90944741021275, 64.64562450753205, 63.59956711280136, 62.8139429731851, -28.54653382437865, -11.814353669775933
Latvia, LVA, 49.880378264694116, 49.01010289189931, 47.31175668763541, 47.48493194481888, 47.768027786325696, 48.20725154297544, 48.91891950514313, 49.659089738704125, 50.43104221478115, 51.26043917360589, 52.1836351972333, 2.3032569325391847, 4.871878509597892
Lebanon, LBN, 66.77694557852931, 55.63233905489593, 51.772224975425495, 49.936769086395394, 48.32154349047449, 47.31361863210792, 46.944398752426565, 46.947126862108476, 47.236613891231286, 47.46980100326099, 47.33769414312606, -19.43925143540325, -4.434530832299437
Lesotho, LSO, 92.94331633213805, 84.31112633611852, 76.4269778678712, 75.03649933036488, 73.66759590089913, 72.31049013617131, 71.12762663797915, 69.99602552587416, 68.9516786394719, 68.0403418492909, 67.26589283811649, -25.677423494021568, -9.161085029754716
Liberia, LBR, 92.33267541894024, 86.3201365847373, 86.86841785552666, 87.04957489913595, 87.0223134890067, 86.63408028020646, 86.27681433385386, 85.70089523134196, 84.8995080476243, 83.93230002288405, 82.87271055726288, -9.459964861677364, -3.995707298263781
Libya, LBY, 81.29354927660543, 58.04024393313306, 49.47843455101902, 49.462882663149024, 49.479887189715136, 49.40206478583278, 50.1266442868745, 50.751260778395704, 51.28711413074315, 51.815017573136515, 52.37754764985315, -28.916001626752283, 2.8991130988341283
Liechtenstein, LIE, , , , , , , , , , , , , 
Lithuania, LTU, 50.24949911239995, 50.40796047270464, 48.36598756336892, 48.042398724649914, 47.78510363220857, 47.62810827299895, 47.97299839669429, 48.389322110248536, 48.85183809578451, 49.38419843400562, 50.066029694541115, -0.18346941785883786, 1.7000421311721965
Luxembourg, LUX, 44.40931541248459, 49.29458905492385, 47.98627404431646, 47.32514878709125, 46.74990050264589, 46.278075298354146, 45.68329754583985, 45.125104549902424, 44.60382640908885, 44.12472571172464, 43.70940114881347, -0.6999142636711184, -4.27687289550299
